the_geom,lng,street,city,state,latitude,the_geom_webmercator,district_number,block,side,lat,longitude
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,-75.218433272,BROWN ST,Philadelphia, PA,39.9661277920001,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,10,100,B/S,39.9661277920001,-75.218433272
0101000020E61000009CC443BF86CB52C040E54D558CF64340,-75.180099312,MERCY ST,Philadelphia, PA,39.92615763,0101000020110F00007980E297DCEC5FC16FB329606C855241,24,1200,S/S,39.92615763,-75.180099312
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,JOHNSON,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,29,900,,39.952283116,-75.1624456449999
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,-75.1709078659999,S ROSEWOOD ST,Philadelphia, PA,39.921983025,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,27,2100,E/S,39.921983025,-75.1709078659999
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,4,1200,S/S,39.9551416310001,-75.2303837109999
0101000020E6100000F8C4FFF210C952C0D05BCD8BEAF94340,-75.141659498,N FRONT ST,Philadelphia, PA,39.9524702790001,0101000020110F0000399273D1AEE85FC16CFAAE7227895241,10,300,E/S,39.9524702790001,-75.141659498
0101000020E610000090265F8213CC52C0608ED69F24024440,-75.188690751,MIDVALE AVE,Philadelphia, PA,40.016742687,0101000020110F000050DE23B1CBED5FC140CA16E545925241,8,3700,N/S,40.016742687,-75.188690751
0101000020E610000084FD5FF403CE52C0182029730A034440,-75.218991369,CRESSON ST,Philadelphia, PA,40.023756404,0101000020110F00005BB04CF416F15FC1269027C644935241,15,4300,B/S,40.023756404,-75.218991369
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N SHACKAMAXON,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,10,1100,B/S,39.952283116,-75.1624456449999
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N MARLBOROUGH,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,10,1100,B/S,39.952283116,-75.1624456449999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,1400,B/S,39.949027147,-75.240329865
0101000020E610000004ED353A50CB52C0D8934D47ADF84340,-75.1767716909999,CLYMER ST,Philadelphia, PA,39.942788041,0101000020110F000051886CFC7FEC5FC1AD88E2F7C7875241,22,1200,N/S,39.942788041,-75.1767716909999
0101000020E610000068E5B6613AC952C050B4807D72F84340,-75.144188336,S 12TH ST,Philadelphia, PA,39.9409939650001,0101000020110F0000B7580632F5E85FC141D39BD886875241,24,1900,B/S,39.9409939650001,-75.144188336
0101000020E6100000BC51860572CA52C01023896DB1FB4340,-75.163209325,N SYDENHAM ST,Philadelphia, PA,39.9663521690001,0101000020110F0000F6840F8C06EB5FC1A76CD6771F8B5241,16,3500,B/S,39.9663521690001,-75.163209325
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,-75.174716487,LOMBARD ST,Philadelphia, PA,39.9458556920001,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,5,300,S/S,39.9458556920001,-75.174716487
0101000020E6100000B0DB164E3AC952C0688C857772F84340,-75.144183657,S 06TH ST,Philadelphia, PA,39.9409932520001,0101000020110F00003483B010F5E85FC14DB9FBD186875241,24,1700,B/S,39.9409932520001,-75.144183657
0101000020E610000008E58C473AC952C08872867572F84340,-75.144182098,N 04TH ST,Philadelphia, PA,39.9409930140001,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,10,600,B/S,39.9409930140001,-75.144182098
0101000020E61000009C0FFC93CBC852C088533D9EF8FB4340,-75.137425419,N HOWARD ST,Philadelphia, PA,39.968524723,0101000020110F0000A470FAFB38E85FC1AF53A05B6E8B5241,25,1200,B/S,39.968524723,-75.137425419
0101000020E61000009496D39621CB52C0E87BF490ADF84340,-75.17392512,FITZWATER ST,Philadelphia, PA,39.9427968210001,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,22,1000,B/S,39.9427968210001,-75.17392512
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,1,2300,B/S,39.949027147,-75.240329865
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,"PENN AVE &amp; ISLAND",Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,17,2600,B/S,39.952283116,-75.1624456449999
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,4,1100,N/S,39.95402434,-75.2302704959999
0101000020E61000007CF6A77D28CF52C0602075992CFB4340,-75.236846365,FILBERT ST,Philadelphia, PA,39.9622985670001,0101000020110F0000089347DB07F35FC15B77C7478C8A5241,3,4000- 4099,N/S,39.9622985670001,-75.236846365
0101000020E610000054EF6B823AC952C0B8357C8772F84340,-75.144196134,N 22ND ST,Philadelphia, PA,39.9409951550001,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,6,400,B/S,39.9409951550001,-75.144196134
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,-75.144168447,S 03RD ST,Philadelphia, PA,39.9410459480001,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,7,899,B/S,39.9410459480001,-75.144168447
0101000020E6100000CCC7434C3AC952C060C6794474F84340,-75.144183222,N 21ST ST,Philadelphia, PA,39.941048202,0101000020110F00004F22970DF5E85FC1162598D088875241,6,500,B/S,39.941048202,-75.144183222
0101000020E6100000A4429C84DBCB52C038FEABFE30024440,-75.185273316,QUEEN LN,Philadelphia, PA,40.017120203,0101000020110F000054DECD956CED5FC11862F99C53925241,8,3400,B/S,40.017120203,-75.185273316
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,-75.2448395979999,WHARTON ST,Philadelphia, PA,39.944922854,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,26,1600,B/S,39.944922854,-75.2448395979999
0101000020E610000038E5A1543AC952C048A6847972F84340,-75.144185217,S 08TH ST,Philadelphia, PA,39.94099349,0101000020110F000057BBCD1BF5E85FC141E231D486875241,4,500,W/S,39.94099349,-75.144185217
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,N 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,17,700,B/S,39.9410484530001,-75.144184864
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,-75.167915008,S ISEMINGER ST,Philadelphia, PA,39.920069761,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,23,1600,E/S,39.920069761,-75.167915008
0101000020E6100000845E6D2FC3CF52C0C81EECAA06FC4340,-75.246288163,CALLOWHILL ST,Philadelphia, PA,39.968953481,0101000020110F00007876DF9E0EF45FC14DEE61ED7D8B5241,6,1900,S/S,39.968953481,-75.246288163
0101000020E6100000845E6D2FC3CF52C0C81EECAA06FC4340,-75.246288163,CALLOWHILL ST,Philadelphia, PA,39.968953481,0101000020110F00007876DF9E0EF45FC14DEE61ED7D8B5241,6,1900,N/S,39.968953481,-75.246288163
0101000020E610000018E657B57CCC52C01062C8336DFB4340,-75.195111595,MT VERNON,Philadelphia, PA,39.964270089,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,3,3100,S/S,39.964270089,-75.195111595
0101000020E6100000905E577038CD52C0D881F17B77094440,-75.2065697529999,SHAWNEE ST,Philadelphia, PA,40.073958867,0101000020110F00004B4D2643BDEF5FC17043ECE6659A5241,21,8100,E/S,40.073958867,-75.2065697529999
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,22,1100,B/S,39.944010533,-75.175691254
0101000020E610000050DD26533AC952C018CB944674F84340,-75.144184864,N 23RD ST,Philadelphia, PA,39.9410484530001,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,17,800,W/S,39.9410484530001,-75.144184864
0101000020E610000064FB6CF124CF52C0086325022FF44340,-75.236629826,S 74TH,Philadelphia, PA,39.9076845820001,0101000020110F000010128FD401F35FC1E205C513CE825241,31,3000,W/S,39.9076845820001,-75.236629826
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,-75.1441914549999,S 16TH ST,Philadelphia, PA,39.940994441,0101000020110F000017F63E48F5E85FC1352508DD86875241,1,799,E/S,39.940994441,-75.1441914549999
0101000020E6100000A4429C84DBCB52C038FEABFE30024440,-75.185273316,QUEEN LN,Philadelphia, PA,40.017120203,0101000020110F000054DECD956CED5FC11862F99C53925241,8,3200,N/S,40.017120203,-75.185273316
0101000020E61000007C8D9B4F7AC952C0D8CF38CDF5F74340,-75.148090269,QUEEN ST,Philadelphia, PA,39.9371887710001,0101000020110F0000F72824C961E95FC1474DA9BAFC865241,7,200,B/S,39.9371887710001,-75.148090269
0101000020E61000000C38AB3B3FC952C030217FD375F84340,-75.144484441,N 53RD ST,Philadelphia, PA,39.9410957690001,0101000020110F00008EFA9B6FFDE85FC197C9998A8A875241,3,99,B/S,39.9410957690001,-75.144484441
0101000020E610000024C9737DFFCC52C0C05B9C7529FB4340,-75.203093875,GREEN ST,Philadelphia, PA,39.9622027410001,0101000020110F00009E8970875CEF5FC1CA700FCD888A5241,6,1800,S/S,39.9622027410001,-75.203093875
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,-75.144194575,N 20TH ST,Philadelphia, PA,39.9409949170001,0101000020110F00006666795EF5E85FC12C7774E186875241,6,100,E/S,39.9409949170001,-75.144194575
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,"PENN AVE &amp; ISLAND",Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,6,2400,S/S,39.952283116,-75.1624456449999
0101000020E61000007C8D9B4F7AC952C0D8CF38CDF5F74340,-75.148090269,QUEEN ST,Philadelphia, PA,39.9371887710001,0101000020110F0000F72824C961E95FC1474DA9BAFC865241,7,UNIT,B/S,39.9371887710001,-75.148090269
0101000020E6100000BCDC75D611CC52C080E78C32DFFA4340,-75.1885887289999,N NATRONA ST,Philadelphia, PA,39.959936446,0101000020110F0000362C4ADAC8ED5FC19959D483368A5241,3,500,E/S,39.959936446,-75.1885887289999
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,5,300,S/S,39.9551416310001,-75.2303837109999
0101000020E6100000C892F6C2C1CF52C030391F85C8084440,-75.2462012679999,BUTTONWOOD,Philadelphia, PA,40.068619385,0101000020110F00006F46CB330CF45FC1AEA42BB8A3995241,10,1300,S/S,40.068619385,-75.2462012679999
0101000020E6100000D4BFDFC088CF52C0381A605650F94340,-75.242721766,WASHINGTON AVE,Philadelphia, PA,39.9477642030001,0101000020110F0000F4D8435EABF35FC12737AC9A7C885241,33,100,S/S,39.9477642030001,-75.242721766
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,22,600,B/S,39.9410472000001,-75.144176655
0101000020E610000038E5A1543AC952C048A6847972F84340,-75.144185217,S 08TH ST,Philadelphia, PA,39.94099349,0101000020110F000057BBCD1BF5E85FC141E231D486875241,22,1000,E/S,39.94099349,-75.144185217
0101000020E61000009C2A1E98B5CB52C0E0F5CC1140074440,-75.182958631,CHEW AVE,Philadelphia, PA,40.0566427470001,0101000020110F0000D2DEF32A2CED5FC1EEE27237F0975241,14,1400,B/S,40.0566427470001,-75.182958631
0101000020E61000007842C8DC09CE52C0E0C1CA9994FB4340,-75.219351955,FOLSOM ST,Philadelphia, PA,39.965472435,0101000020110F00001A8B46FD20F15FC1D0A11F86FF8A5241,17,2700,N/S,39.965472435,-75.219351955
0101000020E6100000CCC7434C3AC952C060C6794474F84340,-75.144183222,N 21ST ST,Philadelphia, PA,39.941048202,0101000020110F00004F22970DF5E85FC1162598D088875241,6,200,E/S,39.941048202,-75.144183222
0101000020E610000044C301AB85CB52C09044D85898F64340,-75.180033447,EMILY ST,Philadelphia, PA,39.926524263,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,27,1500,N/S,39.926524263,-75.180033447
0101000020E6100000A00B709575CC52C0C8CC04E447FB4340,-75.194676742,BRANDYWINE ST,Philadelphia, PA,39.96313143,0101000020110F000037A8044872EE5FC198176F85AA8A5241,10,1100,N/S,39.96313143,-75.194676742
0101000020E610000050780D50F3CA52C020023A4527FE4340,-75.171100629,PAGE ST,Philadelphia, PA,39.9855734380001,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,9,1600,S/S,39.9855734380001,-75.171100629
0101000020E6100000EC9A326597C952C09077CF6DC1004440,-75.149865436,W TIOGA ST,Philadelphia, PA,40.0059029830001,0101000020110F0000DBA5393093E95FC1F7A4CE07BC905241,16,1400,B/S,40.0059029830001,-75.149865436
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,5,600,N/S,39.95402434,-75.2302704959999
0101000020E61000009802485686CA52C0C8ECCC7497F84340,-75.164449282,JUNIPER ST,Philadelphia, PA,39.9421220780001,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,24,2500,W/S,39.9421220780001,-75.164449282
0101000020E610000050780D50F3CA52C020023A4527FE4340,-75.171100629,PAGE ST,Philadelphia, PA,39.9855734380001,0101000020110F000068B03D29E2EB5FC173979F84D98D5241,9,1500,S/S,39.9855734380001,-75.171100629
0101000020E61000000CD2A9E4E9C852C098DAA5BCFF024440,-75.1392757089999,W WYOMING AVE,Philadelphia, PA,40.023429471,0101000020110F000019A7457A6CE85FC131CB86E438935241,13,100,S/S,40.023429471,-75.1392757089999
0101000020E6100000C08F9FCA3FCB52C0E0CDEDA704F94340,-75.175768524,NAUDAIN ST,Philadelphia, PA,39.9454545890001,0101000020110F0000DDD5691164EC5FC1436C54C328885241,1,2400,N/S,39.9454545890001,-75.175768524
0101000020E610000078FD02A7E2CC52C0C83E701E19FB4340,-75.201333764,N SLOAN ST,Philadelphia, PA,39.9617040680001,0101000020110F000059109F8B2BEF5FC1C7AAD4B1768A5241,3,300,W/S,39.9617040680001,-75.201333764
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,N 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,10,600,B/S,39.9410472000001,-75.144176655
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,7,300,B/S,39.944010533,-75.175691254
0101000020E6100000F0D224E39ECF52C098F0358507F94340,-75.24407271,LATONA,Philadelphia, PA,39.9455420030001,0101000020110F00005398FEF6D0F35FC1B79EA8EF2B885241,23,1200,N/S,39.9455420030001,-75.24407271
0101000020E61000005805044FCECD52C0900B86C15CFB4340,-75.215717081,MELON ST,Philadelphia, PA,39.963768187,0101000020110F00002491CED4BBF05FC120354DA4C18A5241,6,1500,N/S,39.963768187,-75.215717081
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,-75.1785917879999,FEDERAL ST,Philadelphia, PA,39.9375836720001,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,23,1100,B/S,39.9375836720001,-75.1785917879999
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,-75.1441782969999,S 15TH ST,Philadelphia, PA,39.941047451,0101000020110F000073A180EAF4E85FC18EA59DC988875241,27,2200,B/S,39.941047451,-75.1441782969999
0101000020E610000084D21CFB47CB52C0F025E48857F24340,-75.176268366,BROAD ST,Philadelphia, PA,39.893296348,0101000020110F000031EF82FA71EC5FC19D7C521FC4805241,28,2900,W/S,39.893296348,-75.176268366
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,-75.21790593,ASPEN ST,Philadelphia, PA,39.965057185,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,17,2200,N/S,39.965057185,-75.21790593
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,-75.2303837109999,SPRUCE ST,Philadelphia, PA,39.9551416310001,0101000020110F00005BE7700054F25FC11008496E88895241,4,700,S/S,39.9551416310001,-75.2303837109999
0101000020E6100000ACF1B541CFCF52C0701B6806BDFB4340,-75.247024944,GROSS ST,Philadelphia, PA,39.966706086,0101000020110F000097C7072023F45FC1A601C3512C8B5241,3,300,W/S,39.966706086,-75.247024944
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,-75.1444508169999,S 46TH ST,Philadelphia, PA,39.941035173,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,2,400,B/S,39.941035173,-75.1444508169999
0101000020E6100000500C37B03AC952C028C5739572F84340,-75.144207052,N 36TH ST,Philadelphia, PA,39.9409968200001,0101000020110F0000D4AE5DB7F5E85FC10C5E23F386875241,3,200,W/S,39.9409968200001,-75.144207052
0101000020E61000002C2394753AC952C06071155174F84340,-75.144193072,N 33RD ST,Philadelphia, PA,39.9410497050001,0101000020110F0000FD23C453F5E85FC121858FDE88875241,3,400,B/S,39.9410497050001,-75.144193072
0101000020E610000050F8F70F25CC52C0186944FE13024440,-75.189762108,VAUX ST,Philadelphia, PA,40.0162351450001,0101000020110F0000AD7AF781E9ED5FC1B12AA77333925241,8,3500,B/S,40.0162351450001,-75.189762108
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,-75.2447584289999,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,26,1400,B/S,39.9472477620001,-75.2447584289999
0101000020E610000048B307C73DCB52C0008452656CFA4340,-75.175645597,N BEECHWOOD ST,Philadelphia, PA,39.9564329770001,0101000020110F00008360A0A560EC5FC1B40E6E50B7895241,14,5700,B/S,39.9564329770001,-75.175645597
0101000020E610000024340CC910CF52C0989224F673FB4340,-75.235399496,RACE ST,Philadelphia, PA,39.9644763640001,0101000020110F000051322397DFF25FC1C6481B5BDB8A5241,6,1500,S/S,39.9644763640001,-75.235399496
0101000020E61000009C2A1E98B5CB52C0E0F5CC1140074440,-75.182958631,CHEW AVE,Philadelphia, PA,40.0566427470001,0101000020110F0000D2DEF32A2CED5FC1EEE27237F0975241,14,1800,B/S,40.0566427470001,-75.182958631
0101000020E6100000DC15B58CF8CB52C028C371B394014440,-75.187045266,BOWMAN ST,Philadelphia, PA,40.012350493,0101000020110F0000E200F8E59DED5FC18C20A34BA6915241,8,3400,B/S,40.012350493,-75.187045266
0101000020E6100000F45627DE36CB52C0909A24A0C6014440,-75.175223864,STOKELY ST,Philadelphia, PA,40.013874071,0101000020110F0000680B03E954EC5FC176A019A8DD915241,8,3600,W/S,40.013874071,-75.175223864
0101000020E61000009802485686CA52C0C8ECCC7497F84340,-75.164449282,JUNIPER ST,Philadelphia, PA,39.9421220780001,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,24,2200,W/S,39.9421220780001,-75.164449282
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N MARLBOROUGH,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,25,1300,B/S,39.952283116,-75.1624456449999
0101000020E61000000CD62D72D7CA52C05826BD5BD8FA4340,-75.169399781,WOOD ST,Philadelphia, PA,39.9597277330001,0101000020110F00003D8BA3D3B2EB5FC12123E0EF2E8A5241,10,300,S/S,39.9597277330001,-75.169399781
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,-75.144186777,S 10TH ST,Philadelphia, PA,39.940993727,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,22,799,B/S,39.940993727,-75.144186777
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,-75.237089391,DELANCEY ST,Philadelphia, PA,39.9554231930001,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,1,2300,B/S,39.9554231930001,-75.237089391
0101000020E610000060F409C43EC952C050C1BDAC75F84340,-75.1444559189999,S 47TH ST,Philadelphia, PA,39.941091149,0101000020110F0000AEE267A4FCE85FC1F59AAB5F8A875241,2,200,E/S,39.941091149,-75.1444559189999
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,-75.237089391,DELANCEY ST,Philadelphia, PA,39.9554231930001,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,5,200,S/S,39.9554231930001,-75.237089391
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,-75.168677729,CLARION ST,Philadelphia, PA,39.9217536680001,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,24,2500,W/S,39.9217536680001,-75.168677729
0101000020E6100000EC1E2434D7CA52C018D504B91AF64340,-75.16938499,S WATTS ST,Philadelphia, PA,39.9226905130001,0101000020110F00002EDA426AB2EB5FC1D68C898EEE845241,24,2400,E/S,39.9226905130001,-75.16938499
0101000020E610000064CCCCE881C952C0B826DA4B96F84340,-75.148554039,GASKILL ST,Philadelphia, PA,39.9420866790001,0101000020110F0000A9083FB16EE95FC16BB17E82AE875241,5,400,S/S,39.9420866790001,-75.148554039
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,-75.167534131,CAMAC ST,Philadelphia, PA,39.919672146,0101000020110F000032DDE9E77EEB5FC1282A240781845241,11,5900,B/S,39.919672146,-75.167534131
0101000020E6100000389ED9F2ADCE52C0603A6B2C2BFC4340,-75.229366982,POPLAR ST,Philadelphia, PA,39.9700675510001,0101000020110F00008409CFB437F25FC1FC76F361A68B5241,10,100,N/S,39.9700675510001,-75.229366982
0101000020E6100000F4A42D5D6AC552C0F0A9FCD55D024440,-75.084616942,PENN ST,Philadelphia, PA,40.0184886440001,0101000020110F00004FD4C2547BE25FC101AF365785925241,14,400,N/S,40.0184886440001,-75.084616942
0101000020E610000010DD1D93F1CE52C0A8E52E2C39FB4340,-75.233494548,ARCH ST,Philadelphia, PA,39.962682269,0101000020110F00001E866F93AAF25FC12AD65D369A8A5241,10,100,S/S,39.962682269,-75.233494548
0101000020E6100000702D2DFFCECE52C00818687410FA4340,-75.231384081,OSAGE AVE,Philadelphia, PA,39.9536271580001,0101000020110F0000C44486D76FF25FC1DE4C9F7251895241,2,4200,S/S,39.9536271580001,-75.231384081
0101000020E6100000F8570DC41DCA52C0B8A505376BFA4340,-75.158066762,MARVINE ST,Philadelphia, PA,39.95639694,0101000020110F0000C816246E77EA5FC1250E7D01B6895241,22,799,E/S,39.95639694,-75.158066762
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,-75.184196862,MORRIS,Philadelphia, PA,39.931263087,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,24,1000,B/S,39.931263087,-75.184196862
0101000020E610000024EF56753AC952C0F0017E8372F84340,-75.144193015,S 18TH ST,Philadelphia, PA,39.940994679,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,1,600,B/S,39.940994679,-75.144193015
0101000020E6100000E08787863ECB52C048284F56D5F84340,-75.175691254,BAINBRIDGE ST,Philadelphia, PA,39.944010533,0101000020110F00004549E8EA61EC5FC115E10558F4875241,1,1900,B/S,39.944010533,-75.175691254
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,-75.167534131,CAMAC ST,Philadelphia, PA,39.919672146,0101000020110F000032DDE9E77EEB5FC1282A240781845241,11,5600,B/S,39.919672146,-75.167534131
0101000020E610000044BF9C2AF6CE52C0882D621786FB4340,-75.233774808,SUMMER ST,Philadelphia, PA,39.965029643,0101000020110F0000171E2260B2F25FC121D51D72EF8A5241,3,3200,N/S,39.965029643,-75.233774808
0101000020E6100000ACA963FD55CD52C038B78AE47CF84340,-75.208373401,GRAYS FERRY AVE,Philadelphia, PA,39.941311424,0101000020110F0000D31A2575EFEF5FC1339D885E92875241,1,2200,N/S,39.941311424,-75.208373401
0101000020E610000020A532F575CB52C0E0802FEF2BF74340,-75.179074573,MOUNTAIN,Philadelphia, PA,39.9310282690001,0101000020110F000041872F13C0EC5FC141AD4E231D865241,23,800,N/S,39.9310282690001,-75.179074573
0101000020E6100000E0322C4EAECE52C0E0BCA041A7FA4340,-75.2293887549999,SANSOM ST,Philadelphia, PA,39.9582292590001,0101000020110F0000B6E8ED4F38F25FC16C24F987F8895241,1,2300,B/S,39.9582292590001,-75.2293887549999
0101000020E610000000781596DBCD52C0A03BF0EDFAF84340,-75.2165274819999,TRINITY PLACE,Philadelphia, PA,39.945157759,0101000020110F000069597762D2F05FC181A3EDFC1D885241,2,4800,B/S,39.945157759,-75.2165274819999
0101000020E61000007C9899A623CC52C01839813F75F94340,-75.189675951,SOUTH ST,Philadelphia, PA,39.948890627,0101000020110F00009B4C251CE7ED5FC168B6D77EA5885241,4,1100,B/S,39.948890627,-75.189675951
0101000020E61000009484B8303AC952C010FF113C74F84340,-75.144176655,S 13TH ST,Philadelphia, PA,39.9410472000001,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,4,400,W/S,39.9410472000001,-75.144176655
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,-75.2302704959999,PINE ST,Philadelphia, PA,39.95402434,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,4,1000,N/S,39.95402434,-75.2302704959999
0101000020E610000038B0078678CA52C088DD83EC49FD4340,-75.1636061739999,N BOUVIER ST,Philadelphia, PA,39.9788184780001,0101000020110F0000B9F4639711EB5FC198EDCD2DE48C5241,17,1400,E/S,39.9788184780001,-75.1636061739999
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,N SHACKAMAXON,Philadelphia, PA,39.952283116,0101000020110F00004E3B434BF1EA5FC1111639A720895241,25,1200,B/S,39.952283116,-75.1624456449999
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,-75.240329865,CHRISTIAN ST,Philadelphia, PA,39.949027147,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,7,200,S/S,39.949027147,-75.240329865
0101000020E6100000C44E616D18CC52C00829833390014440,-75.188990922,SUNNYSIDE AVE,Philadelphia, PA,40.012213172,0101000020110F0000324FB10BD4ED5FC108B9474EA1915241,8,3400,N/S,40.012213172,-75.188990922
0101000020E610000088D42AE347CF52C0A8C401A3B4FB4340,-75.2387626569999,VINE ST,Philadelphia, PA,39.9664500960001,0101000020110F00002219CD2F3DF35FC11E0F2406238B5241,10,500,N/S,39.9664500960001,-75.2387626569999
0101000020E6100000883F70E6AECF52C0181BF2F09AFB4340,-75.2450500579999,N FELTON ST,Philadelphia, PA,39.9656659300001,0101000020110F0000AE160F2AECF35FC14091C78C068B5241,3,99,W/S,39.9656659300001,-75.2450500579999
0101000020E61000009802485686CA52C0C8ECCC7497F84340,-75.164449282,JUNIPER ST,Philadelphia, PA,39.9421220780001,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,24,1900,W/S,39.9421220780001,-75.164449282
0101000020E6100000402B7EF3C5CE52C0D84CC0476EFB4340,-75.230831979,SPRING ST,Philadelphia, PA,39.9643029870001,0101000020110F00008F521A7A60F25FC1F4D77C0FD58A5241,10,1000,S/S,39.9643029870001,-75.230831979
